1.4792,1.8125,0,55,32,0.73958,0.90625
3.1146,3.2604,0,60,44,1.5573,1.6302
3.1563,1.6771,0,52,53,1.5781,0.83854
4.8125,9.3125,0,55,51,2.4062,4.6563
6.2813,1.0208,0,59,55,3.1406,0.51042
7.1771,0.86458,0,60,64,3.5885,0.43229
7.9479,1.1146,0,64,58,3.974,0.55729
8.9688,1.1979,0,67,58,4.4844,0.59896
10.146,1.4583,0,72,67,5.0729,0.72917
14.094,6.1042,0,53,66,7.0469,3.0521
14.094,1.6979,0,67,60,7.0469,0.84896
15.708,2.8437,0,72,82,7.8542,1.4219
18.594,1.4375,0,67,52,9.2969,0.71875
20.021,0.33333,0,72,66,10.01,0.16667
21.604,1.9688,0,72,71,10.802,0.98438
21.646,1.8958,0,50,29,10.823,0.94792
34.583,1.8438,0,55,62,17.292,0.92188
36.313,1.9271,0,52,66,18.156,0.96354
36.313,1.8229,0,60,60,18.156,0.91146
37.927,5.9271,0,55,52,18.964,2.9635
39.542,0.6875,0,59,50,19.771,0.34375
40.313,1.875,0,60,52,20.156,0.9375
41.979,1.8438,0,64,76,20.99,0.92188
43.698,5.2083,0,48,66,21.849,2.6042
43.708,2.9896,0,67,71,21.854,1.4948
46.583,0.79167,0,72,82,23.292,0.39583
48.802,6.0729,0,72,73,24.401,3.0365
48.813,2.7083,0,45,39,24.406,1.3542
53.438,1.8021,0,43,42,26.719,0.90104
57.156,2.375,0,43,27,28.578,1.1875
57.156,2.375,0,71,57,28.578,1.1875
60.031,1.8542,0,43,44,30.016,0.92708
60.042,1.75,0,71,46,30.021,0.875
61.677,1.9271,0,53,30,30.839,0.96354
61.688,1.8438,0,69,62,30.844,0.92188
63.542,2.2813,0,67,55,31.771,1.1406
63.542,5.1042,0,48,47,31.771,2.5521
65.708,2.5833,0,72,66,32.854,1.2917
68.292,2.0417,0,62,47,34.146,1.0208
68.313,3.6458,0,55,13,34.156,1.8229
70.042,2.0521,0,64,53,35.021,1.026
71.802,5.1563,0,50,51,35.901,2.5781
71.813,2.4688,0,65,44,35.906,1.2344
74.156,2.6458,0,69,43,37.078,1.3229
76.625,2.9896,0,60,44,38.312,1.4948
76.656,4.3229,0,55,73,38.328,2.1615
79.458,2.4792,0,62,73,39.729,1.2396
81.76,4.4271,0,48,40,40.88,2.2135
81.802,2.0625,0,64,69,40.901,1.0313
83.75,1.8958,0,67,13,41.875,0.94792
85.531,0.94792,0,55,53,42.766,0.47396
85.552,10.031,0,62,62,42.776,5.0156
86.427,0.90625,0,57,47,43.214,0.45312
87.25,0.88542,0,55,62,43.625,0.44271
88.083,0.97917,0,53,40,44.042,0.48958
89.042,0.63542,0,52,44,44.521,0.31771
90.208,1.0104,0,50,25,45.104,0.50521
91.094,2,0,52,37,45.547,1
93.469,2.1563,0,52,32,46.734,1.0781
96.135,2.1042,0,52,57,48.068,1.0521
96.177,3.75,0,60,53,48.089,1.875
98.052,7.8958,0,55,69,49.026,3.9479
99.813,1,0,59,78,49.906,0.5
100.72,1.8542,0,60,76,50.359,0.92708
102.47,1.1563,0,64,66,51.234,0.57813
105.95,4.6042,0,48,76,52.974,2.3021
105.95,4.7396,0,67,58,52.974,2.3698
110.45,0.83333,0,76,69,55.224,0.41667
110.46,6.7708,0,52,60,55.229,3.3854
112.41,2.5938,0,76,87,56.203,1.2969
114.83,1.4167,0,74,84,57.417,0.70833
115.7,1.4896,0,72,43,57.849,0.74479
117.81,0.80208,0,76,60,58.906,0.40104
121.45,1.5313,0,67,76,60.724,0.76563
123.63,2.5208,0,67,57,61.812,1.2604
123.64,4.0938,0,48,67,61.818,2.0469
125.9,0.69792,0,76,82,62.948,0.34896
127.64,3.6771,0,76,100,63.818,1.8385
127.65,8.2813,0,52,51,63.823,4.1406
131.32,1,0,74,71,65.661,0.5
132.22,0.89583,0,72,44,66.109,0.44792
133,3.0313,0,71,67,66.5,1.5156
135.85,8.2396,0,45,51,67.927,4.1198
135.85,3.8021,0,72,57,67.927,1.901
139.53,3.0625,0,76,46,69.766,1.5313
140.56,2.1146,0,69,40,70.281,1.0573
142.55,1.3438,0,72,29,71.276,0.67188
144.83,1.0625,0,72,46,72.417,0.53125
145.83,2.4896,0,76,49,72.917,1.2448
147.05,1.3438,0,69,32,73.526,0.67188
148.29,4.6458,0,72,69,74.146,2.3229
148.31,4.6563,0,48,37,74.156,2.3281
152.76,2.7188,0,50,46,76.38,1.3594
152.81,8.0313,0,71,69,76.406,4.0156
155.32,1.8542,0,43,24,77.661,0.92708
156.78,4.4688,0,47,66,78.391,2.2344
160.79,5.5208,0,70,32,80.396,2.7604
160.79,3.6146,0,49,26,80.396,1.8073
164.28,2.0729,0,54,14,82.141,1.0365
167.71,2.3854,0,54,35,83.854,1.1927
167.76,5.1563,0,69,84,83.88,2.5781
169.93,3.2604,0,50,52,84.964,1.6302
172.75,3.25,0,52,47,86.375,1.625
172.76,3.2604,0,71,55,86.38,1.6302
174.22,2.0104,0,54,50,87.109,1.0052
175.9,1.6042,0,67,22,87.948,0.80208
175.9,1.7292,0,55,58,87.948,0.86458
177.76,1.8646,0,55,67,88.88,0.93229
177.77,5.9167,0,67,69,88.885,2.9583
179.53,1.6771,0,57,36,89.766,0.83854
181.04,2.4063,0,53,39,90.521,1.2031
183.23,3.5417,0,50,43,91.615,1.7708
188.61,2.9792,0,67,76,94.307,1.4896
188.63,2.9479,0,50,51,94.313,1.474
