19.448,0.46875,0,72,44,9.724,0.23438
19.802,0.61458,0,76,32,9.901,0.30729
20.333,0.77083,0,79,78,10.167,0.38542
20.479,4.2188,0,60,78,10.24,2.1094
20.521,4.25,0,64,29,10.26,2.125
21.615,0.75,0,79,82,10.807,0.375
24.188,0.38542,0,83,84,12.094,0.19271
24.521,3.125,0,84,87,12.26,1.5625
27.573,0.73958,0,79,82,13.786,0.36979
27.583,2.8229,0,64,62,13.792,1.4115
27.615,2.8854,0,60,53,13.807,1.4427
28.885,0.33333,0,79,53,14.443,0.16667
29.958,0.72917,0,79,87,14.979,0.36458
31.365,1.4688,0,76,71,15.682,0.73438
32.844,1.7708,0,72,47,16.422,0.88542
34.51,0.28125,0,65,38,17.255,0.14063
34.521,0.25,0,62,71,17.26,0.125
34.521,0.28125,0,55,51,17.26,0.14063
34.542,0.3125,0,71,57,17.271,0.15625
35.51,0.25,0,65,58,17.755,0.125
35.542,0.22917,0,55,48,17.771,0.11458
35.542,0.1875,0,62,78,17.771,0.09375
35.552,0.34375,0,71,55,17.776,0.17188
36.479,0.25,0,72,84,18.24,0.125
36.552,0.20833,0,62,66,18.276,0.10417
36.552,0.22917,0,65,26,18.276,0.11458
36.563,0.21875,0,55,38,18.281,0.10938
37.479,0.19792,0,72,89,18.74,0.098958
37.5,0.25,0,65,48,18.75,0.125
37.521,0.19792,0,62,73,18.76,0.098958
37.531,0.23958,0,55,40,18.766,0.11979
38.844,1.6875,0,74,80,19.422,0.84375
38.854,3.3021,0,62,40,19.427,1.651
38.865,3.3438,0,59,69,19.432,1.6719
38.896,3.2917,0,55,58,19.448,1.6458
41.74,0.5625,0,67,76,20.87,0.28125
42.073,2.8229,0,74,69,21.036,1.4115
44.854,1.0938,0,65,49,22.427,0.54688
44.885,1.2083,0,77,76,22.443,0.60417
44.896,1.0938,0,59,66,22.448,0.54688
46.552,1.1979,0,77,84,23.276,0.59896
46.604,3.1875,0,67,71,23.302,1.5938
46.615,3.125,0,59,82,23.307,1.5625
48.177,0.44792,0,77,60,24.089,0.22396
48.615,2.1667,0,79,69,24.307,1.0833
50.677,2.0729,0,67,45,25.339,1.0365
50.677,2.0417,0,60,62,25.339,1.0208
50.688,1.1875,0,76,60,25.344,0.59375
52.292,0.46875,0,76,71,26.146,0.23438
52.729,0.54167,0,77,89,26.365,0.27083
53.292,1,0,74,82,26.646,0.5
53.365,1.4167,0,65,67,26.682,0.70833
53.385,1.3229,0,67,51,26.693,0.66146
54.719,0.40625,0,74,62,27.359,0.20313
55.042,0.38542,0,76,89,27.521,0.19271
55.375,1.3021,0,67,67,27.687,0.65104
55.375,1.1563,0,64,64,27.687,0.57813
55.438,2.2396,0,72,53,27.719,1.1198
55.458,0.26042,0,74,52,27.729,0.13021
57.906,0.54167,0,65,52,28.953,0.27083
57.906,0.5625,0,53,64,28.953,0.28125
57.938,0.57292,0,74,80,28.969,0.28646
58.906,0.42708,0,65,60,29.453,0.21354
58.906,0.35417,0,74,87,29.453,0.17708
58.917,0.40625,0,53,64,29.458,0.20313
60.708,0.39583,0,71,71,30.354,0.19792
60.771,0.36458,0,59,71,30.385,0.18229
60.813,0.39583,0,65,40,30.406,0.19792
61.823,1.1875,0,71,82,30.911,0.59375
61.844,0.83333,0,59,69,30.922,0.41667
61.844,1.0521,0,65,47,30.922,0.52604
63.25,3.2604,0,72,78,31.625,1.6302
63.302,0.64583,0,60,25,31.651,0.32292
63.792,0.55208,0,64,39,31.896,0.27604
64.302,0.48958,0,67,39,32.151,0.24479
64.802,0.60417,0,60,69,32.401,0.30208
65.188,0.58333,0,64,34,32.594,0.29167
65.583,0.64583,0,67,64,32.792,0.32292
66.167,0.77083,0,60,78,33.083,0.38542
66.563,0.77083,0,64,66,33.281,0.38542
67.021,0.52083,0,67,52,33.51,0.26042
67.604,1.125,0,60,66,33.802,0.5625
67.604,1.2292,0,72,51,33.802,0.61458
68.167,0.75,0,64,50,34.083,0.375
68.667,0.65625,0,67,64,34.333,0.32812
68.75,0.60417,0,76,87,34.375,0.30208
69.313,0.96875,0,60,84,34.656,0.48438
69.365,1.0521,0,79,82,34.682,0.52604
69.833,0.71875,0,64,51,34.917,0.35938
70.292,0.58333,0,67,71,35.146,0.29167
70.802,0.78125,0,60,84,35.401,0.39063
70.865,0.80208,0,79,78,35.432,0.40104
71.25,0.59375,0,64,62,35.625,0.29687
71.729,0.5,0,67,64,35.865,0.25
72.198,1.0521,0,60,87,36.099,0.52604
72.271,0.53125,0,79,76,36.135,0.26563
72.656,0.76042,0,64,48,36.328,0.38021
73.115,0.5,0,67,67,36.557,0.25
73.677,0.97917,0,60,78,36.839,0.48958
73.698,1.0521,0,83,84,36.849,0.52604
73.719,0.13542,0,82,37,36.859,0.067708
74.125,0.70833,0,64,64,37.063,0.35417
74.625,0.54167,0,67,66,37.313,0.27083
74.667,0.61458,0,84,84,37.333,0.30729
75.24,0.95833,0,60,76,37.62,0.47917
75.344,1.9063,0,79,49,37.672,0.95312
75.792,0.66667,0,64,32,37.896,0.33333
76.313,0.63542,0,67,48,38.156,0.31771
76.823,1.2188,0,60,76,38.411,0.60938
77.188,1.0417,0,64,55,38.594,0.52083
77.417,0.54167,0,79,78,38.708,0.27083
78.021,0.58333,0,67,66,39.01,0.29167
78.635,1.0417,0,60,80,39.318,0.52083
78.667,0.75,0,79,84,39.333,0.375
79.125,0.75,0,64,52,39.562,0.375
79.635,0.4375,0,67,71,39.818,0.21875
80.229,1.3438,0,60,87,40.115,0.67188
